"","bank","assets","liabilities","buffer","weights","original_stress","additional_stress","original_losses","additional_losses","additional_defaults"
"31","b1025",0.990020473980576,10.6468269928681,7.85837925220008,20.7742324741102,0.000371255400165296,0.0169776730177829,7.85837925220008,24.3568162056058,3
"32","b1026",19.8639677897193,0.838173000374809,9.69483750717041,32.7021402403478,0.00058441851829291,0.00270742083930986,9.69483750717041,1.83616910101526,0
"33","b1027",0.280353948819962,0.774399146437645,2.00409232258194,4.97868374767866,8.89738395555363e-05,0.000132366890489873,2.00409232258194,0.923410238974517,0
"34","b1028",0.61193829768817,6.48811294439737,8.16493880262281,17.117475072987,0.000305905648546155,0.0161042836721536,8.16493880262281,13.8572651993153,2
"35","b1029",0.15931723339103,0.325161046115682,6.26419070843417,8.62804157460579,0.000154191353707775,0.00105031752632419,6.26419070843417,0.712323906239435,0
"36","b103",1.24952482666043,0.58300108439289,1.53811936387788,8.60578849090872,0.000153793669822069,0.00027485005964309,1.53811936387788,0.632903266802004,0
"37","b1030",1.11380689315258,5.0377630431262,6.13126367593082,13.7769310556121,0.000246206932481149,0.0012768788257128,6.13126367593082,6.23831624983974,1
"38","b1031",0.712320042094145,0.683956753462553,2.47306795710674,5.21184035353644,9.31405710637539e-05,0.000395877304399446,2.47306795710674,0.795040579871045,0
"39","b1032",1.37030416225103,0.533403140259907,2.81336341802685,6.61497284699308,0.000118215890500579,6.68687692370431e-05,2.81336341802685,0.649633923978897,0
"40","b1033",0.933954669750074,15.638993661298,6.86587521495001,24.819309800477,0.000443544800188687,0.0193217066370945,6.86587521495001,19.361898614384,1
"41","b1034",0.029344904310001,5.05262620507077,5.79306075380868,12.4168996183878,0.000221901870135604,0.00109261977439585,5.79306075380868,6.90290295779004,1
"42","b1035",1.72885823887219,0.468715463299304,1.74131812631337,6.94088855172917,0.000124040315808842,0.000281638269346947,1.74131812631337,0.536424787812042,0
"43","b1036",16.1955822773634,0.763732334598899,3.42607614002637,21.8510508355001,0.000390499174016453,0.00020784900748081,3.42607614002637,0.892002203823852,0
"44","b1037",0.496185699888575,0.943632401758805,2.89497321957384,7.4206028228409,0.000132613268571768,0.00100199190099657,2.89497321957384,1.16582522170321,0
"45","b1038",0.454948223328157,0.486542945494875,1.68618610866168,4.54097068687001,8.11514885853809e-05,0.000591790744130169,1.68618610866168,1.02966923127928,0
"46","b1039",0.905276707008955,0.399736213264987,2.15198871498012,9.35833003135841,0.000167242306785617,0.000822366963703783,2.15198871498012,0.448867145183146,0
"47","b104",29.5926048553337,33.5030738187585,3.86420192637922,68.9179305783238,0.00123162932384175,0.0157165737514712,3.86420192637922,34.9034008314255,1
"48","b1040",0.136222511714789,125.289524532471,45.8051033967985,172.936951189364,0.00309054869281872,0.0209375130431767,45.8051033967985,136.76733896584,6
"49","b1041",0.953294795911931,0.203671879367903,3.88616353642018,7.75368613124536,0.000138565785811776,2.90773273816762e-05,3.88616353642018,0.237194650815283,0
"50","b1042",0.196381925679279,0.170048974221572,6.93651212227493,9.48260853518677,0.000169463282493299,0.00057503408808442,6.93651212227493,0.180229074468625,0
"51","b1043",1.20792454982365,0.019865085138008,5.25740952172314,9.74873714583959,0.000174219255257467,9.61238073054549e-07,5.25740952172314,0.0199561201447544,0
"52","b1044",9.49872757762216,0.467790367081761,5.14213781798464,17.1606276339625,0.000306676826076448,0.000230078590625715,5.14213781798464,0.551908405827356,0
"53","b1045",1.40975024286459,0.100030442234129,4.59207394992312,7.74323316690496,0.000138378981343118,0.000152217988507698,4.59207394992312,0.187902323715247,0
"54","b1046",0.0633152537486527,6.16857418862328,1.47035664218501,10.530256883615,0.000188185760318314,0.0122432086386326,1.47035664218501,16.7310534823933,0
"55","b1047",0.490424630345097,7.80144981081875,12.7155913830252,22.5793354870912,0.000403514317179872,0.00469104708942281,12.7155913830252,9.45944168166849,1
"56","b1048",17.5213262046847,0.437431395519525,5.35388336790289,26.0620827663486,0.000465754341519962,0.000454206359240805,5.35388336790289,0.51042265198899,0
"57","b1049",0.163286518591378,4.44005220002157,4.22417390843385,12.7321862289941,0.000227536343367446,0.0088680140225477,4.22417390843385,5.47901694360831,1
"58","b105",1.28576688448813,0.203135799849406,1.83752543048408,4.86793820847971,8.69947108670004e-05,0.000335786129400318,1.83752543048408,0.226570684559313,0
"59","b1050",1.33999243543526,0.495620585279539,7.30964047444606,10.9093894751343,0.000194961222283305,0.000296673282209074,7.30964047444606,0.644901011026609,0
"60","b1051",15.4122416655535,0.217395463492721,0.913577262898804,18.5074820040413,0.000330746401631219,0.000665990563848858,0.913577262898804,1.08712046163188,0
"61","b1052",0.906866459697985,0.0271810134872794,4.76655918878638,6.90752036805293,0.00012344399445743,6.07055983162095e-06,4.76655918878638,0.0522963163695129,0
"62","b1053",1.37312404782952,4.21841716006231,9.61429523490403,16.8746980614959,0.000301566991189528,0.00283388955263958,9.61429523490403,5.67516831947212,0
"63","b1054",1.25246350534082,52.7990223094141,11.2715381588659,71.0568278782239,0.00126985346396228,0.00710832834710976,11.2715381588659,57.2637767790969,2
"64","b1055",28.5892498585098,0.583509126212448,2.74909293629314,37.6123123183808,0.000672167988795968,0.000294985763282295,2.74909293629314,0.702098236121665,0
"65","b1056",0.879531298204728,0.544056145707145,3.36599502265718,6.0758589298046,0.00010858140925994,0.00183976899034857,3.36599502265718,0.576626445696767,0
"66","b1057",0.977203795527062,0.121339704841375,1.73736793109756,6.14193988605593,0.000109762339139634,8.84205351277166e-05,1.73736793109756,0.132584817881446,0
"67","b1058",0.10409345299769,6.53063832844314,6.58415319740589,18.1252791383459,0.000323916070930679,0.000673978707761959,6.58415319740589,6.85263692358682,1
"68","b1059",1.38713658513018,0.0977364177815616,2.47032454250892,8.17271643062126,0.000146054257969294,6.60652769138968e-05,2.47032454250892,0.130505819285528,0
"69","b106",0.0548749700994286,4.58522519197027,7.88488043687024,13.793358327974,0.000246500503547226,0.0007024150609799,7.88488043687024,5.27572248119502,1
"70","b1060",0.455113978084083,13.3543748184775,10.0826391116562,25.6937331107669,0.000459171580931615,0.00778039362230647,10.0826391116562,13.9018989291117,1
"71","b1061",1.74201422177078,0.119820808526129,5.78594328451337,12.3122830879509,0.000220032272694657,0.000198065360938017,5.78594328451337,0.133644008748538,0
"72","b1062",0.221934353405785,0.961632009129971,5.53096274666931,9.55917820096089,0.000170831655642243,0.00325183487859401,5.53096274666931,1.01920077894191,0
"73","b1063",17.8023578524955,0.495704318862408,6.53601540402935,26.3871602540321,0.00047156378708793,0.00160119713045379,6.53601540402935,1.0859296984369,0
"74","b1064",0.590164315836828,24.0618394288628,10.9779812014789,39.7443069778147,0.000710268772130555,0.00426365010119122,10.9779812014789,24.8514388410475,1
"75","b1065",1.20066333910036,0.877499727532268,7.45766624148344,10.8150349428773,0.000193275016563111,0.000845229987987992,7.45766624148344,0.905139233435295,0
"76","b1066",0.931911096588747,0.948335015913472,2.46780095426306,6.39143876941999,0.00011422112277458,0.000330087022571795,2.46780095426306,1.05998463737544,0
"77","b1067",11.0410630560602,0.588970926590264,1.97584795084769,15.6097496353651,0.000278961153177611,2.54480612610689e-05,1.97584795084769,0.615176549230628,0
"78","b1068",0.240946422752937,0.857340165181085,5.52545286024677,22.5492605579817,0.00040297684943682,0.00166712352508338,5.52545286024677,1.84869725117396,1
"79","b1069",1.64186269861491,6.24355050635811,9.96137410355538,19.0732326785147,0.000340856907196571,0.00664078274398591,9.96137410355538,8.91598683071227,0
"80","b107",34.8564607751238,9.19387781395591,10.4139132195933,59.3608415858663,0.00106083500435332,0.0213552949254985,10.4139132195933,13.569818359375,2
"81","b1070",0.19992382364622,12.5984748378045,14.9357210994173,29.4055007954283,0.000525504418922473,0.0131803800536282,14.9357210994173,29.5080884714759,3
"82","b1071",0.890928379263528,0.423630898352712,4.54807898999255,8.12724684970264,0.000145241673076912,1.79314825701072e-05,4.54807898999255,0.423630898352712,0
"83","b1072",1.72144466534805,0.515329157467932,4.79888079195431,8.86516766378159,0.000158429023678799,0.00174262640209618,4.79888079195431,0.54617969630398,0
"84","b1073",0.706702023700825,8.84070740393285,4.70398594862433,17.5519295219363,0.000313669765006258,0.000955682374787528,4.70398594862433,10.1263220944275,1
"85","b1074",0.700397163359406,72.2336113461237,17.6702003307974,91.9990573937381,0.00164411113190863,0.0169992949974213,17.6702003307974,102.028834859823,2
"86","b1075",1.34140695324114,5.18807258343309,6.70736924606517,15.8669526112502,0.000283557616313128,0.00529838584457125,6.70736924606517,6.6851699409221,1
"87","b1076",1.52819392357714,0.255736220395193,7.43337959058307,10.7931034515576,0.000192883079840719,0.00028643025569591,7.43337959058307,0.410135361027882,0
"88","b1077",1.41237003534083,0.796527056256309,2.72846474436042,6.73977498518586,0.000120446224055091,0.00151026330437629,2.72846474436042,1.15502822929091,0
"89","b1078",0.15853031338283,0.00331891980022192,6.91373156130305,9.08571511418781,0.000162370417521293,1.76349494028505e-07,6.91373156130305,0.00331891980022192,0
"90","b1079",0.808232042837009,0.973115932894871,2.23396392142777,6.00076196439368,0.000107239354674791,0.00451450478561862,2.23396392142777,1.03683741370611,0
"91","b108",1.79449586100242,29.0870922066852,15.4762275415652,48.4828097934255,0.000866434173846273,0.00884609002336021,15.4762275415652,30.8374044452668,1
"92","b1080",28.2924368358234,9.07683589081623,5.88816779137042,46.5564332498303,0.000832007982868929,0.0118137627438766,5.88816779137042,13.4120946256936,1
"93","b1081",1.03329129207545,0.570836911443621,4.03712636974119,8.17029491439329,0.000146010983158668,0.000165916189197684,4.03712636974119,0.704794875299562,0
"94","b1082",1.08461223518381,0.482410598779097,3.46619485749346,9.74848452491349,0.000174214740679943,0.000591065879655206,3.46619485749346,1.08208698275561,0
"95","b1083",0.128477574434571,0.0282764115836471,9.99072527167042,12.3916392381716,0.000221450442985303,1.63391236449118e-05,9.99072527167042,0.0325404858992069,0
"96","b1084",1.62104302913672,0.716898981947452,5.56668716392076,9.25247040031764,0.000165350493948133,0.000301491301481273,5.56668716392076,0.96266827359007,0
"97","b1085",32.8272023377932,0.348084571538493,6.70752438622039,41.0511378140623,0.000733623088862307,0.000208359772357759,6.70752438622039,0.452927297160846,0
"98","b1086",1.77225446309432,0.974154783645645,1.04060880490512,5.79779901189476,0.000103612212625494,0.00184705618091299,1.04060880490512,1.41260270567311,0
"99","b1087",0.0256638897415004,0.671429092995822,12.1461524925772,14.8384460566853,0.000265177220649246,0.000691217715406056,12.1461524925772,1.26965477388695,0
"100","b1088",52.6953406312048,0.900826009223238,6.03187089063169,61.4922820790704,0.00109892588420744,0.000509088039563032,6.03187089063169,1.06214667544149,0
"101","b1089",0.816516269633814,0.332798789953813,4.80863232407274,7.63103370865695,0.000136373869730831,0.000315201589554958,4.80863232407274,0.422915443114657,0
"102","b109",41.9870524421692,0.218230755068362,4.02802464542359,49.3923929324157,0.000882689294350497,0.000327742168922334,4.02802464542359,0.636969948098298,0
"103","b1090",0.0854846131499514,0.0413852378260344,4.72033310782452,7.26874496759238,0.000129899423480798,2.4566766521051e-05,4.72033310782452,0.0472289477741539,0
"104","b1091",1.39902509979698,6.80163971543161,5.11740902594033,14.6523085867971,0.00026185076606397,0.0173437169364491,5.11740902594033,43.2182133560417,2
"105","b1092",0.0430489898053792,13.9164659338313,19.7143093431595,34.9729854093931,0.000625000693013347,0.00878115248286416,19.7143093431595,16.076303696655,1
"106","b1093",0.269044932973059,0.541518713347614,4.11601748708776,6.7651522603349,0.000120899740229626,0.000400092493667227,4.11601748708776,0.629436633883342,0
"107","b1094",1.07413651497517,0.296884866664186,5.89950731031241,8.41184505088671,0.000150327715085857,0.000490754560882923,5.89950731031241,0.331135169306798,0
"108","b1095",1.75818392013865,5.88987494558,2.8939501062484,14.5079548507221,0.000259271026758623,0.00356901158365261,2.8939501062484,6.68214051113817,1
"109","b1096",0.0945335673517955,0.540290362900123,1.74604876822719,5.9916911927538,0.000107077251311445,0.000264659432276369,1.74604876822719,0.610144016386668,0
"110","b1097",0.404569399264802,0.997066163923591,6.45693251335598,9.28667798821499,0.000165961816255677,0.000960399411321048,6.45693251335598,1.02847177609509,0
"111","b1098",0.931185226387832,0.862095263088122,0.685281756615373,4.96702038309284,8.87654040770185e-05,0.000119651893091307,0.685281756615373,1.05468119617941,0
"112","b1099",12.1615095973913,0.0807003593072295,1.94071012119987,15.8656133399027,0.000283533682253438,5.30819509070401e-05,1.94071012119987,0.0964461875055848,0
"113","b11",0.130441979059425,12.517320104193,11.792718188504,26.4023598301711,0.00047183541804849,0.0088680140225477,11.792718188504,13.5562848477798,1
"114","b110",36.2994539629979,45.2994769642556,41.9245726034074,124.816516115767,0.00223059050174522,0.00156928486963867,41.9245726034074,49.8946337607793,2
"115","b1100",49.5497415343833,8.40354143875082,9.71408857751248,69.0426266961438,0.00123385776271082,0.00205623387587293,9.71408857751248,10.8871201287644,1
"116","b1101",0.932278595774151,0.695261457236484,6.26332305522535,10.0885933296409,0.00018029281025754,0.000851857993692258,6.26332305522535,1.55952911148993,0
"117","b1102",0.303150388585929,0.722988465800881,2.78300043455032,5.30085073751398,9.47312717437253e-05,0.0011951923930151,2.78300043455032,0.807096890617107,0
"118","b1103",1.04097616682943,0.506827474338934,5.62257349692219,9.96928768626929,0.000178160704321635,0.0023512565217182,5.62257349692219,0.539921422892952,0
"119","b1104",0.614350347027303,0.965362706687301,6.96537716237532,9.88180371567987,0.000176597282108579,0.000400633804926018,6.96537716237532,1.15854621309964,0
"120","b1105",41.5850940399722,0.699045970337465,5.92610327065949,50.3810656627588,0.000900357821483496,0.00236387937017675,5.92610327065949,0.740894844098158,0
"121","b1106",0.730018670551288,0.380040745483711,6.50160361604896,8.81491322120055,0.000157530928732872,0.00028331711622227,6.50160361604896,0.574092184940766,0
"122","b1107",1.65242712021655,0.735364314634353,6.47187399400237,18.1819234185528,0.000324928358385413,0.00163545470245343,6.47187399400237,2.13605441240919,0
"123","b1108",1.2939971400641,6.51112059317561,3.9755080696729,13.0122865880445,0.000232542004636293,0.0155242835150116,3.9755080696729,7.27622805183987,1
"124","b1109",0.209440704050048,0.90971920453012,2.77278037946129,5.27960788090399,9.43516415821189e-05,0.00202322103663783,2.77278037946129,2.64251294524153,0
"125","b111",10.4805813278194,0.175333971856162,5.82875854773387,21.7748172192172,0.000389136806393273,0.000179766380638921,5.82875854773387,0.253477877354536,0
"126","b1110",1.33064853627305,0.52028339006938,4.71288606476591,8.41662728965182,0.000150413178265719,0.000986488664416987,4.71288606476591,0.754452718261379,0
"127","b1111",1.76191521573466,0.886296272743493,7.74800403577606,12.1742951069609,0.000217566295520082,0.000403821431325346,7.74800403577606,1.92113169132059,0
"128","b1112",1.78141490374668,7.8584085036161,4.50081794342966,16.6069322272041,0.000296781759673297,0.00183090304268258,4.50081794342966,8.11100772701644,1
"129","b1113",8.49658639624752,5.44395599468466,1.18718123044224,19.9895964776159,0.000357233204581145,0.00586925436928961,1.18718123044224,16.563789507657,1
"130","b1114",340.510732282385,0.677063404582441,2.87847030665102,346.250510261721,0.00618782772864675,0.00314100917223875,2.87847030665102,0.721273126062684,0
"131","b1115",16.0204397618732,0.125303915003315,2.32762656037374,20.0852705601576,0.000358942991926778,0.000406013992207905,2.32762656037374,0.156262297670558,0
"132","b1116",9.48357119648749,0.425227682339028,5.2838086533958,17.4719088636274,0.000312239719320624,5.20396335824356e-05,5.2838086533958,0.475988550616173,0
"133","b1117",1.48645885308367,4.96597330040961,2.96782658917681,12.5015774838262,0.000223415144566208,0.00837829427472239,2.96782658917681,18.5804949012047,1
"134","b1118",0.131594765788325,0.835892736678943,1.19812781037862,4.45961862625758,7.96976494673976e-05,0.000868099918011385,1.19812781037862,0.976208783521818,0
"135","b1119",1.26043367516532,0.495961196254939,6.64451109400754,9.72953756804602,0.000173876140442244,0.00167713210573156,6.64451109400754,0.52565225860704,0
"136","b112",0.391685315194729,0.796582812210545,5.38543517268677,8.95156081350026,0.000159972951879772,0.000845847943352051,5.38543517268677,0.984150535652861,0
"137","b1120",0.404050969114708,0.0974720157682896,9.51083475079414,14.7439192649079,0.000263487936486696,0.00158424947823171,9.51083475079414,0.79101323935933,0
"138","b1121",1.14612043667167,0.794055923586711,5.25235767798796,10.2342510603457,0.000182895853193897,0.000764854800174635,5.25235767798796,0.819067114700161,0
"139","b1122",11.413618153447,0.636018364923075,1.15817194513877,14.6123200778928,0.00026113613316989,0.00028978779937482,1.15817194513877,1.37863045878931,0
"140","b1123",62.4321148468304,0.010414752876386,0.506210967359117,64.403615600401,0.00115095419826541,2.49772008059884e-06,0.506210967359117,0.011689140141711,0
"141","b1124",1.73965829269281,0.491564054274932,3.14619697293934,7.65525942921947,0.000136806806523703,0.000343295969415348,3.14619697293934,0.611965158154592,0
"142","b1125",0.0499086566519501,7.15232192205314,6.35393986690633,14.6451865800694,0.000261723488993158,0.00347289207982851,6.35393986690633,7.68202422310589,1
"143","b1126",0.679377534960007,0.332178164739162,4.69368355761713,9.54591564287493,0.000170594641046611,0.00118006311555725,4.69368355761713,0.461082919336775,0
"144","b1127",0.10593778186981,0.596726258983836,4.48621506150057,6.54442598381946,0.000116955150593554,0.00016691028376179,4.48621506150057,1.16236920120386,0
"145","b1128",30.1846559103496,0.425247491104528,3.59093255064627,35.5501191312249,0.000635314624520304,0.000938322302119234,3.59093255064627,1.1583936245115,0
"146","b1129",0.292557294250759,4.44257255946151,2.41552283402229,8.51346472546919,0.000152143755846873,0.0197204886923008,2.41552283402229,10.7109496035781,0
"147","b113",0.062400224700927,0.531311253784224,5.5349531973898,7.42294500691403,0.000132655125640924,0.000473481627351358,5.5349531973898,1.43787329476773,0
"148","b1130",1.24024322866173,32.9349889413985,13.1791367506376,49.6188204673802,0.000886735770927018,0.0266781879103823,13.1791367506376,62.2096771443619,3
"149","b1131",0.613283196533143,0.167324396315962,7.52303683973437,11.9217245747356,0.00021305261858265,0.000540464781499269,7.52303683973437,0.366484418652731,0
"150","b1132",0.1154720089259,0.998730519553646,7.92750513858739,10.7576967333218,0.000192250327927331,0.00106049759419626,7.92750513858739,1.23389704212171,0
"151","b1133",0.743008070886879,7.28133408077151,7.55152529959553,20.9883192329772,0.000375081335271793,0.00385472022850874,7.55152529959553,8.16058383776641,1
"152","b1134",1.77827696448673,0.00914840004406869,3.72753369774614,9.19735028442998,0.000164365444767302,7.15025585918861e-06,3.72753369774614,0.0192413995743804,0
"153","b1135",23.4922035730623,0.862248888937756,0.696188987959029,28.9206580839437,0.000516839816025891,0.00400011527809046,0.696188987959029,0.918550533611783,0
"154","b1136",1.16520929144834,0.440196247771382,1.06779731168351,5.78437325894948,0.000103372281581667,0.000727700691860064,1.06779731168351,0.49140621136195,0
"155","b1137",1.60683088572957,0.806555811082944,3.7788544631613,8.96407432685588,0.000160196580329781,0.000246111920460667,3.7788544631613,0.904970523616116,0
"156","b1138",1.10782000718432,0.944185525877401,4.10619828847312,7.79143491441906,0.00013924039266526,0.00228761274259889,4.10619828847312,1.33599457671419,0
"157","b1139",1.80666774719217,0.251967758173123,6.46592059173054,9.87435444256354,0.000176464156474445,0.000852048950668571,6.46592059173054,0.26705198346157,0
"158","b114",1.21616372736796,18.9578765332804,12.5680887665383,34.2185469823227,0.000611518156871946,0.00298180181792929,12.5680887665383,19.6497653809876,2
"159","b1140",0.443790928527995,0.692916584433988,6.93424085675797,9.46201985352404,0.000169095343063571,0.00486077485050169,6.93424085675797,1.54495159807247,0
"160","b1141",0.0649563656292507,0.220822005765513,0.327654175494626,1.81207663598734,3.23835423263924e-05,0.000746727119617259,0.327654175494626,0.234041668899259,0
"161","b1142",0.856101687197378,0.814675890607759,4.08518044800282,10.4126212955074,0.000186083499867007,0.000259392634654117,4.08518044800282,1.0505243311654,0
"162","b1143",1.76623478636312,0.346423940965906,2.19299129972999,7.92755415394709,0.00014167297364288,0.000781609517519124,2.19299129972999,0.451044636644415,0
"163","b1144",1.01709678864647,0.317396295024082,5.30435726052985,7.68801125014928,0.000137392112883425,5.09146943708809e-05,5.30435726052985,0.461915772995373,0
"164","b1145",0.744832626273047,0.632168987067416,5.08297733885326,15.4279928037436,0.000275712984787249,0.00166712352508338,5.08297733885326,1.62352607306029,1
"165","b1146",0.85560485719608,0.0437247892841697,3.77680260297373,6.33220825862798,0.000113162616906145,1.78577377554895e-05,3.77680260297373,0.047350671026833,0
"166","b1147",0.249953070911752,0.469049859093502,10.3813463518574,12.539107907893,0.00022408584913364,0.000676355418851249,10.3813463518574,1.47903612913569,0
"167","b1148",0.00644153810587135,4.59903951319468,3.35842342097908,9.56490761009552,0.000170934045662363,0.00381092529756131,3.35842342097908,11.8769605590645,1
"168","b1149",0.00664499473703964,0.15904194698669,2.16646757615877,4.80670356354855,8.59003892049977e-05,0.000377784058269532,2.16646757615877,0.209509336139981,0
"169","b115",0.0798001725628756,0.692317481851205,2.42965587922446,6.71104179917069,0.000119932734544209,0.000170401757085014,2.42965587922446,0.758237899530468,0
"170","b1150",10.7602450510705,0.356713738990948,0.929649784828802,16.975585610595,0.000303369948168043,0.00109279181978501,0.929649784828802,1.78380357332184,0
"171","b1151",10.3495423762501,0.343209835933521,5.41930331035477,18.0052159849914,0.000321770427566994,1.45274134036543e-05,5.41930331035477,0.343209835933521,0
"172","b1152",11.4172957587303,0.142478982917964,4.28105464693792,17.1581389741354,0.000306632351345496,0.00392872764913184,4.28105464693792,1.48686643300763,0
"173","b1153",8.75627604281625,5.16981934790157,6.97812087776287,22.3169490308549,0.000398825220293651,0.01605495034309,6.97812087776287,6.08916103675705,1
"174","b1154",16.3771630473318,0.991992980474606,5.64616582113013,25.6472896767823,0.000458341592353674,0.000260629137455415,5.64616582113013,1.33807179977183,0
"175","b1155",14.7925346309925,12.4135524161902,10.4410107792568,39.1216206147251,0.000699140771363527,0.00709794480395955,10.4410107792568,18.5389835749029,1
"176","b1156",0.964902193125992,0.464635461568832,3.70294353683549,8.26031290050548,0.000147619690652329,0.00215552079267251,3.70294353683549,0.494974428653416,0
"177","b1157",0.815920235678385,0.823424277128652,5.0110550047672,9.26009897970186,0.00016548682395674,0.00183130059392939,5.0110550047672,2.39184717757222,0
"178","b1158",141.292998560727,28.8578140200045,5.95766074034508,177.922754934126,0.00317964977353081,0.0132176052859196,5.95766074034508,32.9965820276155,1
"179","b1159",1.58763732300341,68.4752237878576,60.9958860472106,135.261720277108,0.00241725628858281,0.025420104905059,60.9958860472106,84.3037121210366,7
"180","b116",0.305409477525522,0.248388152802363,0.982930642424558,3.11692597043191,5.57024477260676e-05,0.000262739282210638,0.982930642424558,0.306517176276137,0
"181","b1160",64.8218654670612,0.345184819074348,6.62801214519055,75.8694096446654,0.00135585890227415,0.000778813782729237,6.62801214519055,0.449431297561158,0
"182","b1161",0.48965234807517,0.8107369618956,7.02173656343658,10.106597463585,0.000180614561348001,0.00138732802416247,7.02173656343658,0.94389685685967,0
"183","b1162",1.70662521720565,0.928431331412867,2.25145831524528,7.12913328744297,0.000127404429249545,0.00251997317072528,2.25145831524528,1.47344773300621,2
"184","b1163",1.28158516195727,0.24461848125793,6.18622376654684,11.0561888911102,0.00019758466822722,9.60217966547611e-05,6.18622376654684,0.296272969465652,0
